src/features/profile/screens/ProfileScreen.tsx(372,79): error TS2339: Property 'textTertiary' does not exist on type '{ brand: { readonly primary: string; readonly secondary: string; readonly accent: string; readonly success: string; readonly warning: string; readonly error: string; readonly info: string; readonly warmPrimary: "#FF6B6B"; readonly warmSecondary: "#40C057"; readonly warmAccent: "#167FFB"; }; ... 6 more ...; warmPrima...'.
src/features/profile/screens/ProfileScreen.tsx(425,19): error TS2339: Property 'surface' does not exist on type '{ brand: { readonly primary: string; readonly secondary: string; readonly accent: string; readonly success: string; readonly warning: string; readonly error: string; readonly info: string; readonly warmPrimary: "#FF6B6B"; readonly warmSecondary: "#40C057"; readonly warmAccent: "#167FFB"; }; ... 6 more ...; warmPrima...'.
src/features/profile/screens/ProfileScreen.tsx(441,19): error TS2339: Property 'surface' does not exist on type '{ brand: { readonly primary: string; readonly secondary: string; readonly accent: string; readonly success: string; readonly warning: string; readonly error: string; readonly info: string; readonly warmPrimary: "#FF6B6B"; readonly warmSecondary: "#40C057"; readonly warmAccent: "#167FFB"; }; ... 6 more ...; warmPrima...'.
src/features/profile/screens/ProfileScreen.tsx(462,19): error TS2339: Property 'surface' does not exist on type '{ brand: { readonly primary: string; readonly secondary: string; readonly accent: string; readonly success: string; readonly warning: string; readonly error: string; readonly info: string; readonly warmPrimary: "#FF6B6B"; readonly warmSecondary: "#40C057"; readonly warmAccent: "#167FFB"; }; ... 6 more ...; warmPrima...'.
src/features/profile/screens/ProfileScreen.tsx(477,19): error TS2339: Property 'surface' does not exist on type '{ brand: { readonly primary: string; readonly secondary: string; readonly accent: string; readonly success: string; readonly warning: string; readonly error: string; readonly info: string; readonly warmPrimary: "#FF6B6B"; readonly warmSecondary: "#40C057"; readonly warmAccent: "#167FFB"; }; ... 6 more ...; warmPrima...'.
src/features/style-quiz/screens/StyleQuizScreen.tsx(36,51): error TS2339: Property 'loadProgress' does not exist on type 'QuizState'.
src/features/style-quiz/screens/StyleQuizScreen.tsx(37,51): error TS2339: Property 'selectAnswer' does not exist on type 'QuizState'.
src/features/style-quiz/screens/StyleQuizScreen.tsx(38,48): error TS2339: Property 'submitAll' does not exist on type 'QuizState'.
src/features/style-quiz/screens/StyleQuizScreen.tsx(51,41): error TS2339: Property 'questionIndex' does not exist on type '{ currentQuestionIndex: number; totalQuestions: number; answers: Record<string, string>; }'.
src/features/style-quiz/screens/StyleQuizScreen.tsx(126,19): error TS2339: Property 'styleTags' does not exist on type 'StyleQuizResult'.
src/features/style-quiz/screens/StyleQuizScreen.tsx(126,39): error TS2339: Property 'styleTags' does not exist on type 'StyleQuizResult'.
src/features/style-quiz/screens/StyleQuizScreen.tsx(130,25): error TS2339: Property 'styleTags' does not exist on type 'StyleQuizResult'.
src/features/style-quiz/screens/StyleQuizScreen.tsx(139,19): error TS2339: Property 'colorPalette' does not exist on type 'StyleQuizResult'.
src/features/style-quiz/screens/StyleQuizScreen.tsx(139,42): error TS2339: Property 'colorPalette' does not exist on type 'StyleQuizResult'.
src/features/style-quiz/screens/StyleQuizScreen.tsx(143,25): error TS2339: Property 'colorPalette' does not exist on type 'StyleQuizResult'.
src/features/style-quiz/screens/StyleQuizScreen.tsx(240,63): error TS2339: Property 'title' does not exist on type 'StyleQuizQuestion'.
src/features/style-quiz/screens/StyleQuizScreen.tsx(241,28): error TS2339: Property 'subtitle' does not exist on type 'StyleQuizQuestion'.
src/features/style-quiz/screens/StyleQuizScreen.tsx(242,68): error TS2339: Property 'subtitle' does not exist on type 'StyleQuizQuestion'.
src/features/style-quiz/screens/StyleQuizScreen.tsx(247,27): error TS2339: Property 'images' does not exist on type 'StyleQuizQuestion'.
src/features/style-quiz/screens/StyleQuizScreen.tsx(249,31): error TS2339: Property 'images' does not exist on type 'StyleQuizQuestion'.
src/features/style-quiz/screens/StyleQuizScreen.tsx(278,28): error TS2339: Property 'images' does not exist on type 'StyleQuizQuestion'.
src/features/style-quiz/screens/StyleQuizScreen.tsx(278,54): error TS2339: Property 'images' does not exist on type 'StyleQuizQuestion'.
src/features/stylist/components/AICompanionProvider.tsx(381,42): error TS2339: Property 'setError' does not exist on type 'AiStylistState'.
src/features/stylist/components/AICompanionProvider.tsx(766,36): error TS2339: Property 'setError' does not exist on type 'AiStylistState'.
src/features/stylist/screens/SessionCalendarScreen.tsx(246,29): error TS2339: Property 'secondaryLight' does not exist on type 'FlatColors'.
src/features/tryon/screens/components/PhotoQualityFeedback.tsx(42,17): error TS2339: Property 'warning' does not exist on type 'Record<"medium" | "low" | "high", string>'.
src/features/tryon/screens/components/PhotoQualityFeedback.tsx(44,18): error TS2339: Property 'error' does not exist on type 'Record<"medium" | "low" | "high", string>'.
src/features/wardrobe/screens/ClothingDetailScreen.tsx(192,40): error TS2339: Property 'like' does not exist on type 'FlatColors'.
src/features/wardrobe/screens/ClothingDetailScreen.tsx(248,42): error TS2339: Property 'like' does not exist on type 'FlatColors'.
src/polyfills/expo-router.tsx(222,14): error TS2339: Property 'name' does not exist on type '{ _name: string; options?: ScreenOptions | undefined; }'.
src/polyfills/expo-router.tsx(226,14): error TS2339: Property 'name' does not exist on type '{ _name: string; options?: ScreenOptions | undefined; }'.
src/shared/components/charts/ColorPalette.tsx(55,32): error TS2339: Property 'warmPrimary' does not exist on type '{ terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }'.
src/shared/components/charts/PercentageBar.tsx(15,24): error TS2339: Property 'primary' does not exist on type '{ terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }'.
src/shared/components/charts/TagCloud.tsx(49,28): error TS2339: Property 'surface' does not exist on type '{ brand: { readonly primary: string; readonly secondary: string; readonly accent: string; readonly success: string; readonly warning: string; readonly error: string; readonly info: string; readonly warmPrimary: "#FF6B6B"; readonly warmSecondary: "#40C057"; readonly warmAccent: "#167FFB"; }; ... 6 more ...; warmPrima...'.
src/shared/components/immersive/ImmersiveComponents.tsx(192,32): error TS2339: Property 'index' does not exist on type '{ item: { uri: string; caption?: string | undefined; id?: string | undefined; }; _index: number; }'.
src/shared/components/screens/TryOnHistoryScreen.tsx(133,20): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/shared/components/screens/TryOnHistoryScreen.tsx(135,35): error TS2339: Property 'main' does not exist on type 'string'.
src/shared/components/screens/TryOnHistoryScreen.tsx(136,20): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/shared/components/screens/TryOnHistoryScreen.tsx(169,68): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/shared/components/screens/TryOnHistoryScreen.tsx(173,87): error TS2339: Property 'main' does not exist on type 'string'.
src/shared/components/screens/TryOnHistoryScreen.tsx(247,35): error TS2339: Property 'warmPrimary' does not exist on type '{ terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }'.
src/shared/components/screens/TryOnHistoryScreen.tsx(300,29): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/shared/components/screens/TryOnHistoryScreen.tsx(307,44): error TS2339: Property 'light' does not exist on type 'string'.
src/shared/components/screens/TryOnHistoryScreen.tsx(328,35): error TS2339: Property 'warmPrimary' does not exist on type '{ terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }'.
src/shared/components/screens/TryOnScreen.tsx(376,29): error TS2339: Property 'gradients' does not exist on type 'FlatColors'.
src/shared/components/screens/TryOnScreen.tsx(376,60): error TS2339: Property 'gradients' does not exist on type 'FlatColors'.
src/shared/components/screens/TryOnScreen.tsx(421,75): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/shared/components/screens/TryOnScreen.tsx(459,74): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/shared/components/screens/TryOnScreen.tsx(513,67): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/shared/components/screens/TryOnScreen.tsx(518,69): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/shared/components/screens/TryOnScreen.tsx(529,82): error TS2339: Property 'main' does not exist on type 'string'.
src/shared/components/screens/TryOnScreen.tsx(540,73): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/shared/components/screens/TryOnScreen.tsx(553,78): error TS2339: Property 'warmPrimary' does not exist on type '{ terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }'.
src/shared/components/screens/TryOnScreen.tsx(576,33): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/shared/components/screens/TryOnScreen.tsx(586,76): error TS2339: Property 'warmPrimary' does not exist on type '{ terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }'.
src/shared/components/screens/TryOnScreen.tsx(671,35): error TS2339: Property 'warmPrimary' does not exist on type '{ terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }'.
src/shared/components/screens/TryOnScreen.tsx(684,19): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/shared/components/screens/TryOnScreen.tsx(697,25): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/shared/components/screens/TryOnScreen.tsx(745,35): error TS2339: Property 'warmPrimary' does not exist on type '{ terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }'.
src/shared/components/screens/TryOnScreen.tsx(765,44): error TS2339: Property 'main' does not exist on type 'string'.
src/shared/components/screens/TryOnScreen.tsx(785,29): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/shared/components/screens/TryOnScreen.tsx(790,19): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/shared/components/screens/TryOnScreen.tsx(796,29): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/shared/components/screens/TryOnScreen.tsx(804,19): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/shared/components/screens/TryOnScreen.tsx(810,29): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/shared/components/screens/TryOnScreen.tsx(818,19): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/shared/components/screens/TryOnScreen.tsx(824,44): error TS2339: Property 'light' does not exist on type 'string'.
src/shared/components/screens/TryOnScreen.tsx(831,34): error TS2339: Property 'dark' does not exist on type 'string'.
src/shared/components/screens/TryOnScreen.tsx(860,25): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/shared/components/screens/TryOnScreen.tsx(869,29): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/shared/components/screens/TryOnScreen.tsx(882,29): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/shared/components/screens/TryOnScreen.tsx(897,29): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/shared/components/screens/TryOnScreen.tsx(899,25): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/shared/components/screens/TryOnScreen.tsx(903,19): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/shared/components/screens/TryOnScreen.tsx(912,29): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/shared/components/screens/TryOnScreen.tsx(932,25): error TS2339: Property 'warmPrimary' does not exist on type '{ terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }'.